data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8696662,231,ETH7146,7146,15-Aug-21,2021,1,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Amhara Ethnic Militia (Ethiopia),Farmers (Ethiopia),4,24,Eastern Africa,Ethiopia,Amhara,South Gondar,Guna Begemider,Guna,11.7229,38.2326,1,ESAT,International,"On 15 August 2021, Tigray Peoples Liberation Front (TPLF) forces continued to clash with armed Amhara farmers and militias in Guna (South Gondar, Amhara). No fatalities and/or injuries reported.",0,1639585490,ETH
8696663,231,ETH7149,7149,15-Aug-21,2021,1,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,2,12,Eastern Africa,Ethiopia,Amhara,South Gondar,Lay Gayint,Sali,11.7209,38.3397,1,ESAT,International,"On 15 August 2021, the Ethiopian National Defense Force (ENDF) clashed with Tigray Peoples Liberation Front (TPLF) forces in Sali (South Gondar, Amhara). No fatalities and/or injuries reported.",0,1639585490,ETH
8696664,231,ETH7148,7148,15-Aug-21,2021,1,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Amhara Ethnic Militia (Ethiopia),Farmers (Ethiopia),4,24,Eastern Africa,Ethiopia,Amhara,North Wello,Mersa town,Mersa,11.6656,39.6586,2,ESAT,International,"On 15 August 2021, Tigray Peoples Liberation Front (TPLF) forces clashed with Amhara militias and armed Amhara farmers in Sedoma Kebele, Harari Kebele, Sedofa Kebele, Tajema Kebele and Gilana Kebele around Mersa town (North Wello, Amhara). Unspecified fatalities reported in the clashes coded as 10.",10,1639585490,ETH
8696665,231,ETH7147,7147,15-Aug-21,2021,1,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Amhara Ethnic Militia (Ethiopia),,4,24,Eastern Africa,Ethiopia,Amhara,East Gojam,Enebse Sarmder,Hagere Genet,10.8325,38.3293,2,ESAT,International,"On 15 August 2021, Tigray Peoples Liberation Front (TPLF) forces clashed with Amhara militias in Hagere Genet and Baso, coded to Hagere Genet (East Gojam, Amhara). No fatalities and/or injuries reported.",0,1639585490,ETH
8696666,231,ETH7145,7145,15-Aug-21,2021,1,Battles,Armed clash,Military Forces of Ethiopia (2018-),Amhara Ethnic Militia (Ethiopia); Farmers (Ethiopia),1,TPLF: Tigray People's Liberation Front,,2,12,Eastern Africa,Ethiopia,Amhara,South Gondar,Lay Gayint,Gayint,11.85,38.3667,1,ESAT,International,"On 15 August 2021, the Ethiopian National Defense Force (ENDF), Amhara militias and Amahar farmers clashed with the Tigray Peoples Liberation Front (TPLF) forces in Gayint (South Gondar, Amhara). No fatalities and/or injuries reported.",0,1639585490,ETH
9167282,231,ETH7151,7151,15-Aug-21,2021,1,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,Qemant Committee Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Tigray,Western Tigray,Kafta Humera,Welkait,14.0966,37.3266,1,ESAT,International,"On 15 August 2021, the Ethiopian National Defense Force (ENDF) clashed with Qemant Committee Militias in Welkait (Kafta Humera, Western Tigray, Tigray). No fatalities and/or injuries reported.",0,1651165012,ETH
8461244,231,ETH7143,7143,14-Aug-21,2021,1,Battles,Armed clash,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Federal Police; Police Forces of Ethiopia (2018-) SNNPR Special Forces; Police Forces of Ethiopia (2018-) Gambela Special Forces; Police Forces of Ethiopia (2018-) Sidama Special Forces,1,Unidentified Armed Group (Ethiopia),,3,13,Eastern Africa,Ethiopia,Benshangul/Gumuz,Metekel,Guba,Guba,11.267,35.283,2,ESAT,International,"On 14 August 2021, the Ethiopian National Defense Force (ENDF) with Federal police and SNNPR, Sidama and Gambela regional special forces clashed with an unidentified armed group in Guba woreda (Metekel, Benshangul/Gumuz), killing more than 170 members of the group. Reportedly, the armed group who entered Guba woreda through Sudan border intended to create unrest in Guba woreda, where the Grand Ethiopian Renaissance Dam is being built and in the region. About 16 of 170 killed members of the armed group are believed to be members of TPLF.",170,1630983496,ETH
8696667,231,ETH7207,7207,14-Aug-21,2021,1,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Amhara Ethnic Militia (Ethiopia),Farmers (Ethiopia),4,24,Eastern Africa,Ethiopia,Amhara,South Gondar,Guna Begemider,Guna,11.7229,38.2326,1,Amhara Media Corporation,Subnational,"On 14 August 2021, Tigray Peoples Liberation Front (TPLF) forces continued to clash with armed Amhara farmers and militias in Guna (South Gondar, Amhara) for a second day in this location. Unspecified fatalities reported in the clashes coded as 10.",10,1639585490,ETH
8696669,231,ETH7142,7142,14-Aug-21,2021,1,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,2,12,Eastern Africa,Ethiopia,Amhara,North Wello,Guba Lafto,Gobiye,11.8602,39.6713,2,ESAT,International,"On 14 August 2021, the Ethiopian National Defense Force (ENDF) attacked the Tigray Peoples Liberation Front (TPLF) forces through an airstrike in Doro Gibir area in Gobiye (North Wello, Amhara). Unspecified fatalities reported in the clashes coded as 10.",10,1639585490,ETH
9167288,231,ETH7144,7144,14-Aug-21,2021,2,Battles,Armed clash,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Amhara Ethnic Militia (Ethiopia),1,TPLF: Tigray People's Liberation Front,,2,12,Eastern Africa,Ethiopia,Tigray,Western Tigray,Kafta Humera,Welkait,14.0966,37.3266,1,Amhara Media Corporation,National,"Around 14 August 2021 (as reported), the Ethiopian National Defense Force (ENDF), Amhara region special force and Amhara militias clashed with Tigray Peoples Liberation Front (TPLF) in Welkait front (Kafta Humera, Western Tigray, Tigray). No fatalities and/or injuries reported.",0,1651165012,ETH
8461400,231,ETH7141,7141,13-Aug-21,2021,1,Violence against civilians,Attack,Oromo Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Somali Ethnic Group (Ethiopia),7,47,Eastern Africa,Ethiopia,Oromia,East Hararge,Chinaksen,Tulu Guled,9.6167,42.7531,2,Halgan Media,Regional,"On 13 August 2021, Oromo ethnic militias reportedly attacked ethnic Somali residents of three villages on the Somali side of the border, near Tulu Guled town (East Hararge, Oromia). Four ethnic Somali were reportedly killed in the attack, and three others wounded.",4,1630983496,ETH
8696670,231,ETH7131,7131,13-Aug-21,2021,2,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Amhara Ethnic Militia (Ethiopia),1,12,Eastern Africa,Ethiopia,Amhara,North Wello,Woldiya town,Weldiya,11.8277,39.5916,1,ESAT; Amhara Media Corporation,Subnational-International,"Around 13 August 2021 (week of), the Tigray Peoples Liberation Front (TPLF) forces clashed with the Ethiopia National Defence Forces (ENDF)/military, the Amhara regional special forces, and Amhara militias around Tikur Wuha in Weldiya town (Woldiya, North Wello, Amhara). More than 70 members of TPLF forces were killed.",70,1639585490,ETH
8696671,231,ETH7206,7206,13-Aug-21,2021,1,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Amhara Ethnic Militia (Ethiopia),Farmers (Ethiopia),4,24,Eastern Africa,Ethiopia,Amhara,South Gondar,Guna Begemider,Guna,11.7229,38.2326,1,Amhara Media Corporation,Subnational,"On 13 August 2021, Tigray Peoples Liberation Front (TPLF) forces clashed with armed Amhara farmers and militias in Guna (South Gondar, Amhara). Unspecified fatalities reported in the clashes coded as 10.",10,1639585490,ETH
8696672,231,ETH7139,7139,13-Aug-21,2021,2,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,Military Forces of Ethiopia (2018-); Amhara Ethnic Militia (Ethiopia),1,12,Eastern Africa,Ethiopia,Amhara,North Gondar,Addi Arekay,Addi Arkay,13.452,38.0626,2,ESAT,International,"Around 13 August 2021 (as reported), the Tigray Peoples Liberation Front (TPLF) forces clashed with the Ethiopia National Defence Forces (ENDF)/military, the Amhara regional special forces, and Amhara militias in in Addi Arkay and Tselemti, location coded to Addi Arkay (North Gondar, Amhara). No fatalities and/or injuries reported.",0,1639585490,ETH
8696673,231,ETH7130,7130,13-Aug-21,2021,1,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Amhara Ethnic Militia (Ethiopia),1,12,Eastern Africa,Ethiopia,Amhara,South Gondar,Nefas Mewicha town,Nefas Mewcha,11.7333,38.4666,1,ESAT,International,"On 13 August 2021, the Tigray Peoples Liberation Front (TPLF) forces continued to clash with the Ethiopia National Defence Forces (ENDF)/military, the Amhara regional special forces, and Amhara militias in Nefas Mewcha (South Gondar, Amhara). No fatalities and/or injuries reported.",0,1639585490,ETH
8696937,231,ETH7140,7140,13-Aug-21,2021,1,Battles,Non-state actor overtakes territory,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,Oromo Ethnic Militia (Ethiopia),,4,24,Eastern Africa,Ethiopia,Oromia,West Wellega,Babo,Debeka,9.4667,35.2,2,ESAT,International,"On 13 August 2021, the Oromo Liberation Front (OLF)-Shane controlled most areas in Koji, Kondala and Ashenfa areas in Babu Gamabel Woreda, West Wollega after clashing with local militia forces. Location coded to ADM center Debeka (Babo, West Wellega). No info on casualties.",0,1639585879,ETH
8918665,231,ETH8262,8262,13-Aug-21,2021,1,Violence against civilians,Sexual violence,TPLF: Tigray People's Liberation Front,,3,Civilians (Ethiopia),Women (Ethiopia),7,37,Eastern Africa,Ethiopia,Amhara,North Wello,Woldiya town,Weldiya,11.8277,39.5916,1,Ethiopia Human Rights Commission,Other,"On 13 August 2021, members of TPLF forces raped a woman and a girl who is believed to be between 14 to 16 years old in Woldiya town (Weldiya, North Wello, Amhara). The woman was raped in front of her three years old child. [women targeted: girls]",0,1648497327,ETH
9427552,231,ETH7129,7129,13-Aug-21,2021,2,Strategic developments,Arrests,Police Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,OLF: Oromo Liberation Front (Shane Splinter Faction),2,12,Eastern Africa,Ethiopia,Gambela,Agnewak,Gambela town,Gambella,8.2503,34.5878,2,ESAT,International,"Around 13 August 2021 (week of), the Gambela security forces arrested 93 people believed to have links with the Tigray Peoples Liberation Front (TPLF) and Oromo Liberation Front (Shane) in Wanta War and Lare woredas of Gambella town (Gambela town, Agnewak, Gambela)",0,1659390003,ETH
8696675,231,ETH7126,7126,12-Aug-21,2021,1,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Amhara Ethnic Militia (Ethiopia),1,12,Eastern Africa,Ethiopia,Amhara,South Gondar,Debre Tabor town,Debre Zebit,11.8167,38.5833,1,ESAT,International,"On 12 August 2021, the Tigray Peoples Liberation Front (TPLF) forces continued to clash with the Ethiopia National Defence Forces (ENDF)/military, the Amhara regional special forces, and Amhara militias in Debre Zebit (South Gondar, Amhara) and Gayint (coded separately). Reportedly, hundreds of members of TPLF forces were killed. 100 fatalities divided into six events.",15,1639585490,ETH
8696676,231,ETH7128,7128,12-Aug-21,2021,1,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Amhara Ethnic Militia (Ethiopia),1,12,Eastern Africa,Ethiopia,Amhara,South Gondar,Nefas Mewicha town,Nefas Mewcha,11.7333,38.4666,1,ESAT,International,"On 12 August 2021, the Tigray Peoples Liberation Front (TPLF) forces clashed with the Ethiopia National Defence Forces (ENDF)/military, the Amhara regional special forces, and Amhara militias in Nefas Mewcha (South Gondar, Amhara). Unspecified fatalities reported in the clashes coded as 10.",10,1639585490,ETH
8696677,231,ETH7127,7127,12-Aug-21,2021,1,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Amhara Ethnic Militia (Ethiopia),1,12,Eastern Africa,Ethiopia,Amhara,South Gondar,Lay Gayint,Gayint,11.85,38.3667,1,ESAT,International,"On 12 August 2021, the Tigray Peoples Liberation Front (TPLF) forces continued to clash with the Ethiopia National Defence Forces (ENDF)/military, the Amhara regional special forces, and Amhara militias in Gayint (South Gondar, Amhara) and Debre Zebit (coded separately). Reportedly, hundreds of members of TPLF forces were killed. 100 fatalities divided into six events.",17,1639585490,ETH
8696939,231,ETH7138,7138,12-Aug-21,2021,1,Strategic developments,Non-violent transfer of territory,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,,,0,20,Eastern Africa,Ethiopia,Oromia,Guji,Gumi Idalo,Gumi Eldalo,4.8689,39.3183,2,BBC News,International,"On 12 August 2021, OLF-Shane forces took control of Bulbula town, Gumi Eldalo (Guji, Oromia), after Oromo special forces withdrew.",0,1639585879,ETH
8461138,231,ETH7135,7135,11-Aug-21,2021,2,Battles,Armed clash,Police Forces of Ethiopia (2018-) Benishangul-Gumuz Regional Special Forces,,1,Unidentified Armed Group (Ethiopia),,3,13,Eastern Africa,Ethiopia,Benshangul/Gumuz,Metekel,Guba,Guba,11.267,35.283,1,Deutsche Welle,International,"Around 11 August 2021 (week of), security forces reportedly stopped an attempted incursion by unidentified militants into Guba, Metekel zone of Benshangul/Gumuz, killing an unknown number of militants (and wounding/capturing up to 170). Unspecified fatalities in a high-intensity conflict situation coded as 10.",10,1630983496,ETH
8696678,231,ETH7123,7123,11-Aug-21,2021,1,Battles,Government regains territory,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Amhara Ethnic Militia (Ethiopia),1,TPLF: Tigray People's Liberation Front,,2,12,Eastern Africa,Ethiopia,Amhara,North Wello,Mersa town,Mersa,11.6656,39.6586,1,Deutsche Welle,International,"On 11 August 2021, the Tigray Peoples Liberation Front (TPLF) forces clashed with the Ethiopia National Defence Forces (ENDF)/military, the Amhara regional special forces, and Amhara militias in Mersa town (North Wello, Amhara). Amhara forces claimed to have re-gained control of the town completely following the clashes. Unspecified fatalities reported in the clashes coded as 10.",10,1639585490,ETH
8696679,231,ETH7125,7125,11-Aug-21,2021,1,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Amhara Ethnic Militia (Ethiopia),1,12,Eastern Africa,Ethiopia,Amhara,North Wello,Woldiya town,Weldiya,11.8277,39.5916,1,Deutsche Welle,International,"On 11 August 2021, TPLF forces clashed with ENDF and Amhara special forces, and Amhara militias, in Weldiya town (Woldiya town, North Wello). No further information.",0,1639585490,ETH
8696680,231,ETH7124,7124,11-Aug-21,2021,1,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,Amhara Ethnic Militia (Ethiopia),1,12,Eastern Africa,Ethiopia,Amhara,Wag Hamra,Sekota town,Sekota,12.627,39.0343,1,ESAT,International,"On 11 August 2021, the Tigray Peoples Liberation Front (TPLF) forces continued to clash with the Amhara regional special forces and Amhara militias in Sekota town (Wag Hamra, Amhara) when the group tried to control the area through Abergele and Zata. No fatalities and/or injuries reported.",0,1639585490,ETH
8696681,231,ETH7120,7120,11-Aug-21,2021,1,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Amhara Ethnic Militia (Ethiopia),1,12,Eastern Africa,Ethiopia,Amhara,South Gondar,Debre Tabor town,Debre Zebit,11.8167,38.5833,1,ESAT,International,"On 11 August 2021, the Tigray Peoples Liberation Front (TPLF) forces continued to clash with the Ethiopia National Defence Forces (ENDF)/military, the Amhara regional special forces, and Amhara militias in Debre Zebit (South Gondar, Amhara) and Gayint (coded separately). Reportedly, hundreds of members of TPLF forces were killed. 100 fatalities divided into six events.",17,1639585490,ETH
8696682,231,ETH7122,7122,11-Aug-21,2021,2,Battles,Armed clash,TPLF: Tigray People's Liberation Front,,2,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Amhara Ethnic Militia (Ethiopia),1,12,Eastern Africa,Ethiopia,Amhara,North Wello,Guba Lafto,Hara,11.8333,39.7333,2,ESAT,International,"Around 11 August 2021 (week of), the Tigray Peoples Liberation Front (TPLF) forces clashed with the Ethiopia National Defence Forces (ENDF)/military, the Amhara regional special forces, and Amhara militias in Sanka woreda, Guba Lafto woreda, and around Aradom mountain, and in Wereke. Location not found, coded to Hara (Guba Lafto, North Wello, Amhara). Unspecified fatalities reported in the clashes coded as 10.",10,1639585490,ETH
